Date,ma20_slope,ma60_slope,bias_ma20,bias_ma60,vol_ratio_5_20,volatility_20d,rsi_diff_3d,rsi_monthly,macd_monthly,sox_mom,rs_vs_sox,usd_twd_mom20,vix_ma20_bias,inst_net_buy_20d,inst_accel,margin_mom,revenue_mom
2023-11-01,0.002884262736325883,-0.004466236860064339,-0.020317248161928918,-0.022494614339336104,0.8579563980268501,0.21775261425757694,-17.161808346271094,53.63584260055028,16.074745590730004,-0.04578341824473031,0.03640264591976794,0.004896938103473802,-0.11224538952065438,-7006781.0,-6839047.95,0.017715332926084404,0.34790462168650826
2023-11-02,0.003998519589248107,-0.0037035570124336076,0.013244396096397146,0.012927795325225078,0.8421478732695686,0.2510570799944946,-3.260782141188116,53.63584260055028,16.074745590730004,-0.0023811190247158276,0.03640759180334463,0.0021667170069217256,-0.16688833831902178,7071561.0,-2848563.8499999996,-0.0030548766940680094,0.34790462168650826
2023-11-03,0.005386338559705286,-0.0028165596271326233,0.014224981019799672,0.016629446719206804,0.8623312972983426,0.24104277126560983,11.584881175629924,53.63584260055028,16.074745590730004,0.008657179484693689,0.04711198582005616,-0.00472579659937189,-0.19896849569021033,22378043.0,-2710842.55,-0.04950709565594191,0.34790462168650826
2023-11-06,0.006494719381393248,-0.0018665459140908029,0.014011820192740379,0.018510451098560882,0.9181592762556485,0.23643455002814898,13.856365443166574,53.63584260055028,16.074745590730004,0.011127130868599622,0.030539515662482142,-0.006249303007793028,-0.19223151442977374,36185787.0,887985.6499999999,-0.08909724082507364,0.34790462168650826
2023-11-07,0.008067504116876865,-0.0007599032751354288,0.021065154926055627,0.02754579370368084,0.8308657507109182,0.23695642833842723,13.260756625407879,53.63584260055028,16.074745590730004,-0.0010790714927014777,0.04431206900371054,-0.0031580168080883597,-0.19077668666460293,41571777.0,3551487.35,-0.10253117140257928,0.34790462168650826
2023-11-08,0.009648384730187797,0.0003489929387150434,0.021777186609441116,0.028983745252116014,0.9020547283872776,0.2244592640538879,4.8172216397641066,53.63584260055028,16.074745590730004,-0.018418113592536867,0.040476979370097754,0.0019896501020562063,-0.20689371984483257,26221094.0,5969365.7,-0.04084693936421857,0.34790462168650826
2023-11-09,0.00861350446267084,0.0011794709027656968,0.022956989806148232,0.03023071847332702,0.7976840381531555,0.22146197420946062,1.4369935527460882,53.63584260055028,16.074745590730004,-0.0271316810809219,0.039859084972129866,0.004890930372660973,-0.1575525468009519,14540927.0,4678425.65,-0.002960009665337715,0.34790462168650826
2023-11-10,0.006281201083892983,0.0017332951640426607,0.02258136329740231,0.02965920304135161,0.8088893841182879,0.22076225112847958,3.2653515641065525,53.63584260055028,16.074745590730004,0.04018859726804758,-0.032954884915563865,0.002601884000227761,-0.20802592523025962,7585683.0,4985553.85,0.034961984295151405,-0.1528626739433534
2023-11-13,0.006637192996284008,0.0027497954190839353,0.045787353621456514,0.0544991850665217,0.8966514607869208,0.22983536412194336,14.285667275181382,53.63584260055028,16.074745590730004,0.015486034324853959,0.032220351184034435,0.004687014941289425,-0.16936322044903573,30930046.0,4754805.9,-0.014462556685868377,-0.1528626739433534
2023-11-14,0.006439169608111309,0.003488575055855672,0.045608132655529446,0.05533849775901342,0.9506499090357277,0.22759135692971585,21.055241030793702,53.63584260055028,16.074745590730004,0.060699510624037334,-0.022587175986240826,0.0018019559826858433,-0.19469958515994365,33629347.0,4918431.25,0.01085058618109258,-0.1528626739433534
